submission_id,timestamp,user_email,rating,comment_text,region,department,country
ec8b27f0-1cca-4edd-a19e-e77dfe84753c,2024-01-20 13:38:53,ava.garcia@examplecorp.com,2.0,Poor experience.,Americas,Customer Support,Canada
e808d635-ee62-40a0-abc1-8581f2f4b094,2024-01-18 14:52:44,emma.garcia41@examplecorp.com,3.0,It was okay.,Americas,Engineering,Canada
e8f171a2-63cf-45c0-9d4d-9876998d621a,2024-02-04 04:59:17,mason.jensen30@examplecorp.com,3.0,Average.,EMEA,HR,Denmark
05641441-348d-4013-932e-b6189161e779,2024-03-13 09:49:10,sophia.garcia@examplecorp.com,3.0,Neutral.,Americas,Product,United States
c8edae65-de81-4b0b-bf39-521e0aee33e4,2024-03-07 14:31:24,olivia.johnson@examplecorp.com,5.0,Fantastic.,Americas,Customer Support,United States
445d725a-c8f0-4a82-9cee-5eed604d70fa,2024-02-28 03:17:41,mason.lopez37@examplecorp.com,3.0,It was okay.,EMEA,Engineering,Denmark
f9235dae-966b-4c97-ba6f-9337f9bdab9d,2024-01-16 03:22:12,lucas.hansen@examplecorp.com,5.0,Fantastic.,EMEA,Finance,Germany
e8feec91-1015-4dd0-8efc-b63fa1dbe296,2024-02-14 11:01:36,olivia.jensen@examplecorp.com,3.0,Average.,APAC,Marketing,Australia
b0e183f1-64df-410e-87c2-f8873e585ed1,2024-01-21 04:25:46,lucas.hansen@examplecorp.com,4.0,Fantastic.,EMEA,Finance,Germany
bdb1202c-3c06-4df5-9354-e6e63b25035f,2024-02-02 13:06:03,sophia.johnson@examplecorp.com,2.0,Not good.,Americas,Finance,United States
9f77ab8c-a96b-4b9d-aa0c-33037248f3a7,2024-02-04 13:24:23,ava.garcia49@examplecorp.com,5.0,Fantastic.,APAC,Sales,India
6bf7ebd1-2c3c-4559-8c8b-15ff173813b5,2024-01-04 21:40:08,olivia.brown@examplecorp.com,1.0,Slow process.,APAC,Engineering,India
0572bd3d-5435-461d-b598-0891a01a69e0,2024-02-11 04:02:34,mason.lopez@examplecorp.com,1.0,Slow process.,EMEA,Sales,Germany
851777fd-131d-479c-86ec-c08a2f30b49d,2024-03-25 04:50:18,ava.garcia56@examplecorp.com,5.0,Smooth process.,APAC,Marketing,India
6bd99d22-20a5-4f12-8dc1-979c99176fa7,2024-02-12 00:53:51,lucas.lopez@examplecorp.com,3.0,Neutral.,EMEA,Finance,Germany
49b53da2-cacf-4eac-bf6d-67025683deb3,2024-02-28 12:38:43,noah.lopez@examplecorp.com,4.0,Smooth process.,APAC,Finance,India
51db61ab-ebcf-40bc-b2a4-db9faf64b44c,2024-01-20 11:03:50,ava.garcia56@examplecorp.com,4.0,Great experience.,APAC,Marketing,India
99666174-a652-4a6a-a44b-04ef573b1fa2,2024-01-31 03:48:36,sophia.nielsen@examplecorp.com,3.0,Average.,EMEA,Engineering,Germany
34aef83c-ae50-4661-98a8-7f0337acd813,2024-03-27 16:59:46,olivia.brown@examplecorp.com,5.0,Smooth process.,APAC,Engineering,India
0180ea98-7648-4d9b-8b98-0467cafee7bc,2024-03-07 12:39:32,mason.lopez37@examplecorp.com,4.0,Smooth process.,EMEA,Engineering,Denmark
577a1660-c34c-4f0c-982e-879476efb575,2024-02-11 22:59:26,ava.jensen@examplecorp.com,4.0,Fantastic.,Americas,Talent Acquisition,United States
3f70e2de-5035-421f-a4d0-ce0bb873bc8c,2024-01-03 09:54:56,ava.garcia49@examplecorp.com,3.0,Neutral.,APAC,Sales,India
91653018-705a-4d07-bc39-e063104ffad6,2024-02-03 20:52:55,emma.lopez@examplecorp.com,4.0,Fantastic.,EMEA,HR,Denmark
77fe26ef-2df2-4d4b-9828-26c9f9b3cf9d,2024-02-01 03:39:25,noah.lopez@examplecorp.com,3.0,Average.,APAC,Finance,India
8898495b-1214-4cd6-8130-cc485374d4fd,2024-01-31 12:30:42,noah.lopez@examplecorp.com,5.0,Great experience.,APAC,Finance,India
75ce7b96-01f9-406e-b9a2-0d9dfdf32d4e,2024-03-25 16:36:59,ava.garcia49@examplecorp.com,2.0,Slow process.,APAC,Sales,India
f912621f-3fe7-4d1d-b4c1-d7ea30028cc3,2024-03-15 14:32:29,emma.lopez@examplecorp.com,2.0,Not good.,EMEA,HR,Denmark
e61c418e-6c1b-41ad-aa5b-8684cc26e67e,2024-01-27 00:57:05,emma.garcia40@examplecorp.com,4.0,Smooth process.,EMEA,Engineering,Denmark
12e455d1-0771-4298-be3b-7803914bc22b,2024-01-28 01:49:37,lucas.hansen@examplecorp.com,3.0,It was okay.,EMEA,Finance,Germany
8b21797f-d521-436a-927a-f299814b02da,2024-03-10 05:50:32,sophia.smith@examplecorp.com,3.0,Neutral.,Americas,Customer Support,Canada
267b236b-09c5-47a7-b1b6-54eabcd4629f,2024-02-17 10:58:52,olivia.garcia@examplecorp.com,4.0,Great experience.,EMEA,Customer Support,Denmark
dd3b351d-c9d5-43cb-8377-865f8150377e,2024-01-22 08:11:04,ava.johnson@examplecorp.com,5.0,Fantastic.,EMEA,Sales,Denmark
3e4591ef-114d-48da-9521-716159e6f629,2024-02-02 00:49:36,ava.brown@examplecorp.com,4.0,Great experience.,Americas,Engineering,United States
e3b5ea27-c579-402d-81b4-681083c774ae,2024-03-01 23:31:55,sophia.garcia@examplecorp.com,4.0,Great experience.,Americas,Product,United States
e87ce20f-f804-4103-9cd9-ae803f5f6bec,2024-02-19 06:37:24,liam.garcia31@examplecorp.com,4.0,Fantastic.,Americas,Sales,Canada
2cb4e23e-a171-4692-b42e-f9478dd6ada0,2024-03-26 04:01:37,noah.hansen@examplecorp.com,4.0,Fantastic.,Americas,HR,Canada
aee3bdab-ede8-45ad-bc2a-99d28949300a,2024-01-07 02:13:54,mason.jensen30@examplecorp.com,2.0,Slow process.,EMEA,HR,Denmark
b38b0e70-ecfd-487e-a4df-6bc7a457482c,2024-02-15 21:32:08,liam.nielsen@examplecorp.com,3.0,Average.,APAC,Talent Acquisition,Australia
e8e6bf3a-e6b2-4d4f-b3d5-3bf389131073,2024-02-11 17:57:51,ava.garcia56@examplecorp.com,4.0,Great experience.,APAC,Marketing,India
fdc6d22f-9256-4150-83c4-4ea428e6de7c,2024-03-08 17:00:09,mason.smith@examplecorp.com,4.0,Fantastic.,Americas,Sales,Canada
91b40482-8e70-4985-8088-99d75b5a7878,2024-02-08 00:41:39,noah.jensen@examplecorp.com,2.0,Not good.,Americas,Talent Acquisition,United States
85dc3f77-5e3e-41df-9d8b-947a4b3867a1,2024-01-14 10:22:35,lucas.garcia@examplecorp.com,4.0,Fantastic.,APAC,Customer Support,India
b90417ed-9aa3-4fdc-aa1b-65558734164d,2024-03-28 16:35:06,lucas.hansen@examplecorp.com,2.0,Not good.,EMEA,Finance,Germany
4c3725f1-2f54-493b-86cb-0fc348e847d5,2024-03-23 16:53:44,emma.smith@examplecorp.com,3.0,Neutral.,EMEA,HR,Germany
aba26587-f987-4510-922f-ed6dac433b98,2024-02-11 05:23:35,mason.garcia55@examplecorp.com,3.0,Neutral.,EMEA,Engineering,Germany
5a032574-2c1e-44ad-be18-2bdc4fa32b3f,2024-01-04 03:30:07,olivia.jensen@examplecorp.com,3.0,Neutral.,APAC,Marketing,Australia
637d43f2-7609-44b5-8f10-850594787f2c,2024-03-05 17:02:08,sophia.johnson@examplecorp.com,5.0,Smooth process.,Americas,Finance,United States
28ca7a44-c72e-40ac-8a05-29924d347611,2024-03-23 14:03:50,liam.garcia15@examplecorp.com,3.0,Average.,APAC,Product,India
163fc3eb-88d5-4b7b-81f7-f3fd4ae0e618,2024-01-27 22:15:17,liam.johnson@examplecorp.com,5.0,Fantastic.,Americas,Sales,Canada
2afd7c06-2e7f-4b76-96b7-989f90099390,2024-02-23 13:17:22,olivia.johnson@examplecorp.com,1.0,Not good.,Americas,Customer Support,United States
d91e9d73-af6e-4a37-a7d0-aa9104727620,2024-01-10 15:30:43,noah.johnson@examplecorp.com,2.0,Slow process.,EMEA,Finance,Germany
01413a40-31b8-4982-8cdb-d2ffdf250c0c,2024-01-03 17:10:53,lucas.hansen@examplecorp.com,4.0,Great experience.,EMEA,Finance,Germany
4c284c93-fcd2-417a-b85b-8b3630482b6e,2024-01-04 11:07:46,emma.nielsen@examplecorp.com,2.0,Not good.,APAC,Customer Support,India
980b306f-3f08-465f-b4d9-613299447488,2024-02-04 21:50:01,emma.lopez@examplecorp.com,2.0,Not good.,EMEA,HR,Denmark
b7ab7942-1c9b-4b0a-8c44-771512e4a994,2024-02-20 08:22:40,liam.lopez@examplecorp.com,4.0,Great experience.,EMEA,Customer Support,Germany
7e71883f-b8b7-4b3f-a4ea-03b1928e3e28,2024-03-02 11:49:00,emma.hansen@examplecorp.com,4.0,Fantastic.,APAC,Talent Acquisition,Australia
df8ee980-fdcb-4d80-a26a-1a08b7864f2b,2024-01-29 09:46:15,noah.brown@examplecorp.com,3.0,Average.,Americas,Finance,Canada
92c18061-feaf-41c3-8661-522cdadb2b98,2024-03-21 22:41:42,olivia.garcia44@examplecorp.com,4.0,Smooth process.,APAC,Sales,India
6de9f02f-b265-461b-af1c-36ac3968a850,2024-01-03 14:32:18,mason.garcia@examplecorp.com,1.0,Slow process.,Americas,Finance,Canada
bc049c59-9f4e-402f-b154-502808a3fd49,2024-01-31 00:03:11,olivia.jensen@examplecorp.com,4.0,Great experience.,APAC,Marketing,Australia
082adc47-8073-4c93-a60f-3ceb9e56770c,2024-03-13 00:12:47,lucas.johnson48@examplecorp.com,5.0,Fantastic.,APAC,Product,India
6efb80dd-9a96-4699-bbb2-ba4fa086cedc,2024-02-09 03:41:39,noah.johnson@examplecorp.com,4.0,Smooth process.,EMEA,Finance,Germany
97cfa93b-06b2-4e7b-9dfa-dedcd09bbae2,2024-03-24 14:07:07,mason.jensen30@examplecorp.com,5.0,Great experience.,EMEA,HR,Denmark
dfaed4a1-973c-4199-a692-1c97efe67bf9,2024-01-26 13:16:03,lucas.garcia@examplecorp.com,5.0,Great experience.,APAC,Customer Support,India
473e14e1-08ab-4b91-8e97-782066f184aa,2024-03-26 21:56:02,emma.garcia41@examplecorp.com,3.0,Neutral.,Americas,Engineering,Canada
ce99ff6f-4b11-40f4-9125-cce57d8e5d6f,2024-02-27 16:58:51,noah.hansen@examplecorp.com,3.0,Neutral.,Americas,HR,Canada
95db5a0f-cbab-488f-933b-909667834461,2024-02-06 20:10:22,olivia.brown@examplecorp.com,5.0,Smooth process.,APAC,Engineering,India
6e14b6e9-2225-49fe-b105-01731396065d,2024-01-19 11:35:56,ava.johnson@examplecorp.com,5.0,Smooth process.,EMEA,Sales,Denmark
f686b599-8fd8-4b09-b8b8-7e3457071c3a,2024-02-07 07:50:49,emma.garcia40@examplecorp.com,5.0,Great experience.,EMEA,Engineering,Denmark
3e256256-b783-4e7f-9552-bf933bb094ed,2024-02-06 00:37:12,lucas.hansen53@examplecorp.com,4.0,Great experience.,APAC,HR,Australia
b7aa7cf2-7bf1-45b6-aff3-b1af93589126,2024-03-01 02:53:24,ava.jensen@examplecorp.com,4.0,Great experience.,Americas,Talent Acquisition,United States
d9a54091-4662-48ab-ab73-fe741be743dd,2024-03-07 15:35:53,olivia.nielsen@examplecorp.com,2.0,Not good.,APAC,Marketing,Australia
6c4cc89a-e3e6-4690-acdb-9fd887334db6,2024-01-27 07:56:04,noah.brown@examplecorp.com,3.0,Neutral.,Americas,Finance,Canada
07426234-7e2b-45e5-96e6-972469e8565c,2024-03-28 00:24:39,emma.lopez@examplecorp.com,5.0,Fantastic.,EMEA,HR,Denmark
5cb4d0e7-7191-4bb9-877b-3fb5807f2c5c,2024-03-29 12:58:12,mason.garcia55@examplecorp.com,4.0,Great experience.,EMEA,Engineering,Germany
40625f82-08df-4505-89a4-ae32accf8af5,2024-02-16 04:11:24,noah.lopez@examplecorp.com,4.0,Smooth process.,APAC,Finance,India
16122220-cbcc-478b-abd7-00a87469b5ff,2024-03-17 23:39:28,emma.garcia41@examplecorp.com,3.0,Neutral.,Americas,Engineering,Canada
170b428e-d219-43b5-9900-c07f2bfcc060,2024-01-08 09:42:01,emma.garcia35@examplecorp.com,4.0,Fantastic.,Americas,Finance,United States
a1f222f1-a41b-4712-8b2f-d3152ee63feb,2024-03-09 21:20:58,mason.jensen@examplecorp.com,3.0,Average.,EMEA,Talent Acquisition,Denmark
a79149a3-2fe2-483c-99bf-73ba4916cd7b,2024-02-17 10:58:06,noah.lopez@examplecorp.com,4.0,Fantastic.,APAC,Finance,India
da88e271-7967-466d-9198-9abd4f11c0ee,2024-03-10 00:11:30,liam.brown@examplecorp.com,4.0,Fantastic.,APAC,Engineering,India
d0bf446e-dcb3-4b49-8748-833d4d2e0e28,2024-03-17 03:15:36,emma.hansen@examplecorp.com,4.0,Smooth process.,APAC,Talent Acquisition,Australia
47667bb7-e59d-474a-992c-73c81d64ce8e,2024-02-02 20:08:41,olivia.brown@examplecorp.com,4.0,Great experience.,APAC,Engineering,India
26fe312e-2afa-49f9-9d20-6d981de109b7,2024-01-23 13:47:26,lucas.johnson@examplecorp.com,4.0,Smooth process.,APAC,Engineering,Australia
e74a3b50-95c6-4e80-9958-d5260b142fe1,2024-01-26 13:52:47,lucas.garcia@examplecorp.com,5.0,Great experience.,APAC,Customer Support,India
c713ac1d-e909-4423-bd3b-7d69af8e27f5,2024-03-07 19:57:08,liam.brown@examplecorp.com,4.0,Great experience.,APAC,Engineering,India
738884df-8503-4fd0-8ed7-a7339f6c3d4c,2024-01-09 19:05:57,emma.garcia40@examplecorp.com,2.0,Not good.,EMEA,Engineering,Denmark
054ec29d-6f9b-4242-bf0a-a688b26ed9e5,2024-03-21 22:00:04,liam.brown32@examplecorp.com,5.0,Fantastic.,APAC,Product,Australia
11a7d78d-7fda-46d2-bca3-b0de3c4de64b,2024-01-20 00:57:34,ava.garcia45@examplecorp.com,5.0,Great experience.,APAC,Finance,Australia
a8d2b6ad-a8b9-4621-92cf-177a8b0d2c73,2024-01-09 02:22:24,liam.smith@examplecorp.com,4.0,Fantastic.,APAC,Finance,India
f47ac10b-58cc-4372-a567-0e02b2c3d479,2024-02-14 11:30:00,noah.brown@examplecorp.com,3.0,It was okay.,Americas,Finance,Canada
b2c3d4e5-6789-4abc-def0-123456789abc,2024-03-15 09:45:22,emma.nielsen@examplecorp.com,5.0,Amazing service!,APAC,Customer Support,India
c3d4e5f6-789a-4bcd-ef01-23456789abcd,2024-02-28 14:20:00,sophia.garcia@examplecorp.com,1.0,Terrible experience.,Americas,Product,United States
d4e5f6a7-89ab-4cde-f012-3456789abcde,,mason.jensen@examplecorp.com,4.0,Good overall.,EMEA,Talent Acquisition,Denmark
e5f6a7b8-9abc-4def-0123-456789abcdef,2024-03-10 16:00:00,unknown.user@examplecorp.com,4.0,Great service.,EMEA,,
f6a7b8c9-abcd-4ef0-1234-56789abcdef0,2024-01-25 08:15:33,another.unknown@examplecorp.com,5.0,Loved it!,Americas,,
a7b8c9d0-bcde-4f01-2345-6789abcdef01,2024-02-19 13:45:00,olivia.jensen@examplecorp.com,4.0,Smooth process.,APAC,Marketing,Australia
